what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338094624
opened,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1420338094971
activated,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1420338094997
started,bundle,org.eclipse.cdt.dsf,2.3.0.201302132326,"org.eclipse.cdt.dsf",1420338095169
started,bundle,org.eclipse.cdt.dsf.gdb,4.1.1.201302132326,"org.eclipse.cdt.dsf.gdb",1420338095203
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.3.1.201302132326,"org.eclipse.cdt.dsf.gdb.ui",1420338095214
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201302132326,"org.eclipse.cdt.debug.mi.ui",1420338095313
started,bundle,org.eclipse.cdt.debug.mi.core,7.2.0.201302132326,"org.eclipse.cdt.debug.mi.core",1420338095372
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338096392
opened,editor,org.eclipse.ui.browser,3.4.2.v20130123-162658,"org.eclipse.ui.browser.editor",1420338097796
activated,editor,org.eclipse.ui.browser,3.4.2.v20130123-162658,"org.eclipse.ui.browser.editor",1420338097822
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338192804
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338284590
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338286252
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338291572
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1420338291578
started,bundle,org.eclipse.wst.xsl.ui,1.1.300.v201204101539,"org.eclipse.wst.xsl.ui",1420338292147
opened,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1420338292178
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1420338292210
started,bundle,org.eclipse.jst.jsp.ui,1.1.702.v201301101836,"org.eclipse.jst.jsp.ui",1420338299081
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338299690
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338329805
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1420338329814
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1420338330017
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338347115
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338351786
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338352904
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.findReplace",1420338352937
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338359538
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338360139
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338385267
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338386696
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.findReplace",1420338386743
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338404709
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338415355
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338419233
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338420117
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338423167
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420338425708
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420338426619
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420338432797
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338434813
executed,command,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.run",1420338436574
activated,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1420338437736
error,log,,,"Could not load the Tomcat server configuration at \\服务器\\localhost 上的 Tomcat v7.0 Server-config. The configuration may be corrupt or incomplete.",1420338438079
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338438102
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338438318
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338444523
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1420338449779
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.copy",1420338451473
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.paste",1420338452694
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1420338453234
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1420338453337
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420338453554
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420338456124
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338458171
executed,command,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.run",1420338459069
error,log,,,"Could not publish server configuration: null.",1420338459479
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338459552
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338465310
activated,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1420338471279
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338477735
executed,command,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.run",1420338479845
error,log,,,"Removing obsolete files from server...",1420338479850
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338479954
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338484006
activated,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1420338487514
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338489604
started,bundle,com.adobe.flexbuilder.flexunit,4.7.0.349722,"com.adobe.flexbuilder.flexunit",1420338490468
started,bundle,com.adobe.flexide.codemodel.bridge,4.7.0.349722,"com.adobe.flexide.codemodel.bridge",1420338490685
started,bundle,com.adobe.flexbuilder.codemodel,4.7.0.349722,"com.adobe.flexbuilder.codemodel",1420338491120
started,bundle,com.adobe.flexbuilder.as.editor,4.7.0.349722,"com.adobe.flexbuilder.as.editor",1420338491162
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338492075
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338493786
executed,command,org.eclipse.ui.ide,3.8.2.v20121106-165923,"org.eclipse.ui.project.cleanAction",1420338493809
activated,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1420338498771
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338499642
executed,command,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.run",1420338502197
error,log,,,"Removing obsolete files from server...",1420338502200
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338502300
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338503484
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1420338504178
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1420338504675
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1420338505064
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420338508593
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338510370
executed,command,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.run",1420338511645
error,log,,,"Could not load the Tomcat server configuration at \\服务器\\localhost 上的 Tomcat v7.0 Server-config. The configuration may be corrupt or incomplete.",1420338511649
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338511757
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338520110
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1420338522921
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420338531205
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338533731
executed,command,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.run",1420338533845
error,log,,,"Removing obsolete files from server...",1420338533855
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338533951
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338536950
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1420338537374
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1420338544175
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1420338544557
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1420338544748
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1420338544932
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.undo",1420338545068
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420338547781
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338550843
executed,command,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.run",1420338550941
error,log,,,"Removing obsolete files from server...",1420338550953
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338551052
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338552722
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1420338553241
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1420338554719
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338556156
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338558900
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338560067
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338560085
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338560291
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1420338560292
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1420338562389
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1420338563292
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338565965
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338566979
executed,command,org.eclipse.ui.ide,3.8.2.v20121106-165923,"org.eclipse.ui.project.cleanAction",1420338566993
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1420338568960
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.refresh",1420338573602
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338576813
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338579149
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338580204
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1420338585242
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.refresh",1420338590224
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338593935
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338595696
executed,command,org.eclipse.ltk.ui.refactoring,3.7.0.v20120523-1543,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1420338595708
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1420338595709
executed,command,org.eclipse.cdt.make.ui,7.2.0.201302132326,"org.eclipse.cdt.make.ui.targetBuildLastCommand",1420338597738
executed,command,org.eclipse.cdt.make.ui,7.2.0.201302132326,"org.eclipse.cdt.make.ui.targetBuildLastCommand",1420338598724
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338599534
executed,command,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.run",1420338601975
error,log,,,"The Tomcat server configuration at \\服务器\\localhost 上的 Tomcat v7.0 Server-config is missing. Check the server for errors.",1420338601980
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338602082
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338605629
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338609932
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338610987
error,log,,,"The Tomcat server configuration at \\服务器\\localhost 上的 Tomcat v7.0 Server-config is missing. Check the server for errors.",1420338611001
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338611382
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338615229
opened,editor,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.editor",1420338617902
activated,editor,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.editor",1420338617927
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338622595
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338631227
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338632447
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338636211
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338638298
activated,editor,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.editor",1420338638525
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338641079
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338643061
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1420338643102
closed,editor,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.editor",1420338643111
activated,editor,org.eclipse.ui.browser,3.4.2.v20130123-162658,"org.eclipse.ui.browser.editor",1420338644816
closed,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1420338644821
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420338646211
closed,editor,org.eclipse.ui.browser,3.4.2.v20130123-162658,"org.eclipse.ui.browser.editor",1420338646213
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338647868
executed,command,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.publish",1420338654061
error,log,,,"The Tomcat server configuration at \\服务器\\localhost 上的 Tomcat v7.0 Server-config is missing. Check the server for errors.",1420338654063
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338654447
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338655705
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338659795
started,bundle,org.uqbar.eclipse.tomcat.xt,2.0.0,"org.uqbar.eclipse.tomcat.xt",1420338659797
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338661018
opened,editor,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.editor",1420338662669
activated,editor,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.editor",1420338662691
error,log,,,"在“Checking tomcat state”期间发生了内部错误。",1420338663149
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338663168
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338664416
activated,editor,org.eclipse.wst.html.ui,1.0.702.v201211262010,"org.eclipse.wst.html.core.htmlsource.source",1420338665265
closed,editor,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.editor",1420338665267
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1420338668172
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338670402
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338678532
executed,command,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.launchShortcut.run",1420338678544
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338679280
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338679618
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338680988
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1420338681000
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1420338683329
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338685119
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338687488
executed,command,org.eclipse.ltk.ui.refactoring,3.7.0.v20120523-1543,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1420338687498
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.edit.delete",1420338687499
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338688798
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338688933
error,log,,,"Could not auto-share project 服务器",1420338696232
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338696389
executed,command,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.run",1420338702685
activated,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1420338703514
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338705218
activated,view,org.eclipse.ui.navigator.resources,3.4.400.v20120705-114010,"org.eclipse.ui.navigator.ProjectExplorer",1420338707290
opened,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1420338709429
activated,editor,com.android.ide.eclipse.adt,22.6.0.v201403010043-1049357,"com.android.ide.eclipse.editors.CommonXmlEditor",1420338709459
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338722236
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338727415
deactivated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338735801
activated,workbench,org.eclipse.ui.workbench,3.104.0.v20130204-164612,"",1420338736983
executed,command,org.eclipse.ui,3.104.0.v20121024-145224,"org.eclipse.ui.file.save",1420338740324
activated,view,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.ui.ServersView",1420338741972
executed,command,org.eclipse.wst.server.ui,1.4.100.v20121112_1718,"org.eclipse.wst.server.run",1420338743493
